open,high,low,close,volume,vwap,timestamp,transactions,otc
149.52,149.57,149.21,149.429,841682,149.4,1736174520000,9288,
149.42,149.5616,149.1,149.235,994647,149.3611,1736174580000,10681,
149.2339,149.4179,148.69,148.98,1277478.0,148.9784,1736174640000,11031,
149.01,149.44,148.98,149.327,955542,149.246,1736174700000,8973,
149.3418,149.69,149.3201,149.575,1441901.0,149.5496,1736174760000,12055,
149.561,149.73,149.35,149.68,922368,149.5417,1736174820000,8962,
149.6738,149.935,149.59,149.93,1564853.0,149.8135,1736174880000,13919,
149.93,150.27,149.8201,150.262,5234097.0,150.0079,1736174940000,37285,
150.26,150.33,149.46,149.5242,1993817.0,149.9614,1736175000000,20386,
149.53,149.93,149.41,149.77,1320844.0,149.6568,1736175060000,11004,
149.76,149.81,149.48,149.675,806346,149.6257,1736175120000,7645,
149.68,150.1,149.64,149.73,1321103.0,149.9108,1736175180000,12564,
149.7045,150.04,149.58,149.6483,1075775.0,149.8278,1736175240000,11107,
149.66,149.88,149.28,149.4701,1417418.0,149.5137,1736175300000,11258,
149.4701,149.55,149.09,149.09,1013882.0,149.367,1736175360000,9315,
149.0901,149.45,149.01,149.18,1175656.0,149.1926,1736175420000,9610,
149.17,149.48,149.15,149.42,460872,149.3437,1736175480000,5515,
149.443,149.88,149.24,149.86,1166391.0,149.6219,1736175540000,8870,
149.8513,150.39,149.83,150.018,2126719.0,150.0726,1736175600000,16028,
150,150.11,149.82,149.98,883652,149.9627,1736175660000,7744,
150,150.15,149.76,149.97,855930,149.9798,1736175720000,8423,
149.95,150.08,149.75,149.8,664354,149.9241,1736175780000,6979,
149.8069,149.99,149.66,149.9878,593660,149.802,1736175840000,6474,
149.99,150.1,149.89,149.95,735663,149.9895,1736175900000,7335,
149.9591,150.27,149.95,150.1644,874760,150.1202,1736175960000,8224,
150.1822,150.39,149.96,150.29,1090326.0,150.1528,1736176020000,9150,
150.3099,150.61,150.3,150.53,1494127.0,150.5024,1736176080000,11838,
150.525,150.7,150.5,150.6499,780307,150.5866,1736176140000,7581,
150.64,150.77,150.12,150.36,1306816.0,150.4678,1736176200000,11793,
150.351,150.77,150.12,150.72,783878,150.3936,1736176260000,8066,
150.71,150.99,150.64,150.96,1227983.0,150.8366,1736176320000,11377,
150.96,151.15,150.858,150.98,1660948.0,150.973,1736176380000,14153,
150.975,151.23,150.96,151.2135,957200,151.1321,1736176440000,8604,
151.22,151.35,151.09,151.1214,1383391.0,151.2386,1736176500000,11400,
151.1101,151.1999,150.9501,151.0628,890205,151.052,1736176560000,8157,
151.059,151.25,150.9701,151.24,814836,151.1285,1736176620000,6468,
151.24,151.4,151.18,151.2,898680,151.2937,1736176680000,8937,
151.205,151.32,151.04,151.1699,759676,151.1879,1736176740000,8805,
151.16,151.19,150.84,151.055,856328,150.9809,1736176800000,8033,
151.055,151.11,150.85,150.9,604668,150.9875,1736176860000,6450,
150.92,151.1,150.86,151.04,590076,150.9971,1736176920000,7022,
151.04,151.1898,150.97,151.16,742977,151.0845,1736176980000,6957,
151.1543,151.249,151.07,151.15,619780,151.1476,1736177040000,6308,
151.16,151.47,151.135,151.46,1032597.0,151.377,1736177100000,8233,
151.46,151.7,151.43,151.7,1184874.0,151.5538,1736177160000,9447,
151.695,151.7,151.5,151.602,674319,151.6289,1736177220000,6692,
151.61,151.665,151.38,151.6091,804132,151.5471,1736177280000,7185,
151.606,151.64,151.47,151.5312,457071,151.5741,1736177340000,5313,
151.54,151.55,151.27,151.54,713204,151.3925,1736177400000,8547,
151.54,151.6168,151.33,151.4175,554596,151.4654,1736177460000,6448,
151.424,151.5099,151.37,151.48,407876,151.46,1736177520000,4836,
151.49,151.518,151.37,151.44,433517,151.4517,1736177580000,5306,
151.45,151.54,151.195,151.27,824538,151.4011,1736177640000,6576,
151.27,151.322,151.13,151.29,621849,151.2147,1736177700000,7249,
151.2836,151.37,151.22,151.3245,382690,151.311,1736177760000,4476,
151.33,151.3797,151.16,151.36,429508,151.3079,1736177820000,4892,
151.36,151.39,151.2475,151.341,430893,151.3215,1736177880000,5500,
151.34,151.5,151.26,151.3732,733182,151.3899,1736177940000,7172,
151.38,151.53,151.285,151.315,491420,151.426,1736178000000,5384,
151.347,151.4398,151.2501,151.4,386168,151.3522,1736178060000,4093,
151.4001,151.45,151.12,151.29,514128,151.2816,1736178120000,6185,
151.29,151.36,151.2,151.2699,556011,151.2754,1736178180000,6121,
151.27,151.44,151.25,151.38,441416,151.3646,1736178240000,5381,
151.36,151.6,151.36,151.47,932084,151.5103,1736178300000,8085,
151.46,151.6099,151.295,151.5749,696015,151.443,1736178360000,5985,
151.565,151.5728,151.35,151.41,430073,151.4279,1736178420000,4082,
151.4135,151.6,151.33,151.356,518222,151.4739,1736178480000,4896,
151.36,151.4,151.14,151.165,568817,151.2882,1736178540000,5995,
151.18,151.31,151.05,151.2712,703439,151.1772,1736178600000,6152,
151.28,151.69,151.25,151.665,944441,151.5359,1736178660000,7316,
151.665,151.97,151.59,151.9089,1492262.0,151.8505,1736178720000,11653,
151.9,151.99,151.86,151.95,668463,151.9559,1736178780000,5839,
151.9521,151.99,151.92,151.97,609763,151.9696,1736178840000,5167,
151.97,151.99,151.81,151.86,663670,151.9066,1736178900000,5724,
151.87,151.96,151.79,151.814,543372,151.8822,1736178960000,5063,
151.82,151.89,151.72,151.834,575946,151.8004,1736179020000,5411,
151.834,151.84,151.67,151.6988,472251,151.7492,1736179080000,4534,
151.69,151.69,151.519,151.55,464570,151.6029,1736179140000,4736,
151.57,151.68,151.53,151.61,397097,151.6004,1736179200000,4421,
151.6039,151.74,151.53,151.675,422960,151.638,1736179260000,4287,
151.6736,151.77,151.6,151.76,353818,151.6719,1736179320000,3691,
151.75,151.87,151.67,151.82,516336,151.7578,1736179380000,4541,
151.83,151.9,151.66,151.7,498139,151.7898,1736179440000,4804,
151.705,151.87,151.68,151.8467,406641,151.7832,1736179500000,3843,
151.84,151.895,151.83,151.88,319308,151.8571,1736179560000,3355,
151.89,151.92,151.7,151.77,442514,151.8219,1736179620000,4371,
151.775,151.8799,151.675,151.8418,384201,151.7774,1736179680000,3983,
151.835,151.87,151.78,151.846,305928,151.826,1736179740000,3194,
151.84,151.99,151.81,151.98,522336,151.9271,1736179800000,4768,
151.9701,151.99,151.91,151.9682,436737,151.9637,1736179860000,3711,
151.965,151.99,151.93,151.98,454201,151.9758,1736179920000,3535,
151.9783,152,151.9,151.9601,594912,151.9707,1736179980000,4511,
151.965,152,151.93,151.96,412973,151.9752,1736180040000,3340,
151.96,152.156,151.87,152.08,2345383.0,152.019,1736180100000,21193,
152.0785,152.11,151.93,151.965,593730,152.0253,1736180160000,4378,
151.9601,151.97,151.72,151.7583,654917,151.8223,1736180220000,5251,
151.75,151.87,151.675,151.78,388978,151.7664,1736180280000,4046,
151.78,151.9099,151.76,151.81,329314,151.8356,1736180340000,3231,
151.81,151.89,151.723,151.83,319710,151.8048,1736180400000,3474,
151.81,151.82,151.685,151.69,346942,151.746,1736180460000,3768,
151.69,151.88,151.685,151.8295,376590,151.78,1736180520000,3714,
151.85,151.88,151.53,151.5488,402180,151.6692,1736180580000,4203,
151.55,151.55,151.19,151.2088,855654,151.3612,1736180640000,7523,
151.2001,151.41,151.035,151.3601,903112,151.1779,1736180700000,7738,
151.3606,151.42,151.24,151.37,507304,151.3325,1736180760000,4400,
151.39,151.6559,151.37,151.6424,481816,151.5061,1736180820000,3979,
151.64,151.77,151.62,151.77,443865,151.6978,1736180880000,3745,
151.76,151.89,151.76,151.8888,533913,151.8275,1736180940000,4424,
151.88,151.8856,151.73,151.7624,385587,151.7939,1736181000000,3533,
151.775,151.9186,151.69,151.855,363881,151.8104,1736181060000,3515,
151.85,151.9,151.7275,151.745,300439,151.8095,1736181120000,3250,
151.74,151.85,151.65,151.836,387501,151.7381,1736181180000,3533,
151.835,151.91,151.78,151.82,330005,151.8336,1736181240000,3481,
151.81,151.83,151.72,151.75,254001,151.7641,1736181300000,2873,
151.74,151.8099,151.67,151.77,216564,151.7408,1736181360000,2866,
151.7624,151.81,151.62,151.74,293321,151.7244,1736181420000,2953,
151.735,151.81,151.7,151.76,267135,151.7618,1736181480000,2851,
151.755,151.77,151.67,151.7438,233392,151.7216,1736181540000,2696,
151.74,151.8,151.7,151.76,222441,151.765,1736181600000,2709,
151.76,151.885,151.64,151.885,432190,151.7853,1736181660000,3353,
151.88,151.91,151.695,151.7187,359162,151.8089,1736181720000,3517,
151.71,151.75,151.65,151.75,338871,151.7016,1736181780000,3222,
151.745,151.83,151.71,151.7799,232692,151.7619,1736181840000,2570,
151.78,151.8,151.5686,151.6401,346653,151.6642,1736181900000,3600,
151.65,151.79,151.6,151.675,295276,151.7069,1736181960000,3012,
151.69,151.69,151.41,151.5,430820,151.5066,1736182020000,3844,
151.5038,151.53,151.385,151.4679,2074979.0,151.6805,1736182080000,3526,
151.465,151.48,151.345,151.395,306007,151.4203,1736182140000,2932,
151.395,151.54,151.365,151.3899,332410,151.4598,1736182200000,3640,
151.385,151.5,151.37,151.475,224539,151.4305,1736182260000,2459,
151.47,151.48,151.41,151.46,163942,151.4512,1736182320000,2133,
151.45,151.49,151.405,151.455,187119,151.4486,1736182380000,2309,
151.455,151.575,151.45,151.515127,277808,151.5018,1736182440000,3089,
151.52,151.54,151.29,151.291,367511,151.4115,1736182500000,3918,
151.295,151.31,151.18,151.25,426444,151.2496,1736182560000,3930,
151.26,151.29,151.17,151.17,266068,151.2286,1736182620000,2770,
151.185859,151.28,151.165,151.28,238774,151.23,1736182680000,2551,
151.28,151.32,151.04,151.095,511257,151.1621,1736182740000,4235,
151.1,151.105,150.89,150.92,1001540.0,150.9825,1736182800000,7677,
150.93,151.04,150.925,150.96,524243,150.9901,1736182860000,3931,
150.96,151.03,150.94,151.02,398173,150.9864,1736182920000,3788,
151.03,151.08,150.905,150.93,420540,150.9903,1736182980000,3959,
150.95,151.09,150.93,151.083,345741,151.0247,1736183040000,3517,
151.09,151.14,150.93,151,543783,151.0439,1736183100000,3783,
151.01,151.25,150.95,151.2491,422186,151.0997,1736183160000,3594,
151.25,151.38,151.24,151.359,393839,151.3312,1736183220000,3081,
151.355,151.5,151.35,151.47,433347,151.4493,1736183280000,3491,
151.4603,151.57,151.399,151.42,518703,151.4699,1736183340000,3573,
151.427,151.4291,151.26,151.275,332346,151.3196,1736183400000,3047,
151.275,151.29,151.1,151.165,343373,151.1804,1736183460000,3067,
151.17,151.25,151.16,151.245,220420,151.211,1736183520000,2170,
151.244,151.32,151.2,151.317,184549,151.253,1736183580000,2107,
151.305,151.37,151.13,151.1494,287025,151.2148,1736183640000,2798,
151.145,151.1563,150.97,151.02,430566,151.0576,1736183700000,3631,
151.02,151.19,151,151.1588,305795,151.1139,1736183760000,2921,
151.16,151.21,151.1289,151.155,205881,151.1687,1736183820000,2371,
151.155,151.21,151.04,151.07,235769,151.1525,1736183880000,2464,
151.07,151.1,150.91,150.9498,428160,150.9639,1736183940000,3662,
150.94,151.06,150.925,150.965,293904,150.9895,1736184000000,2731,
150.96,151.17,150.92,151.14,408415,151.0402,1736184060000,3261,
151.135,151.15,150.99,151.055,225131,151.0664,1736184120000,2617,
151.0513,151.1,150.9901,151.08,220712,151.0459,1736184180000,2281,
151.08,151.0969,150.99,151.015,214041,151.045,1736184240000,2422,
151.015,151.21,150.99,151.195,310188,151.0866,1736184300000,2990,
151.2,151.2691,151.11,151.25,297700,151.1977,1736184360000,2461,
151.2401,151.31,151.2001,151.2265,294714,151.2528,1736184420000,2646,
151.21,151.3,151.0907,151.21,272762,151.2435,1736184480000,2742,
151.22,151.37,151.2,151.3097,264430,151.2874,1736184540000,2683,
151.3019,151.42,151.17,151.245,572865,151.2906,1736184600000,2944,
151.2484,151.34,151.215,151.22,203868,151.2799,1736184660000,2227,
151.2201,151.2999,151.12,151.214,262523,151.2225,1736184720000,2641,
151.218,151.4501,151.19,151.4501,404894,151.3656,1736184780000,3205,
151.45,151.51,151.37,151.371,419750,151.4615,1736184840000,3493,
151.39,151.46,151.3225,151.3425,274337,151.3918,1736184900000,2284,
151.335,151.42,151.27,151.3001,232259,151.3458,1736184960000,2284,
151.3038,151.33,151.22,151.25,165807,151.2843,1736185020000,2141,
151.25,151.35,151.245,151.29,208446,151.3016,1736185080000,2066,
151.28,151.3,150.97,151,686303,151.0843,1736185140000,4347,
150.98,151.0499,150.9501,150.995,406687,151.0007,1736185200000,3233,
150.995,151.04,150.9301,151,261587,150.9916,1736185260000,2519,
151,151.1398,150.925,150.975,408578,151.0424,1736185320000,3492,
150.979,151.1,150.945,151.075,238164,151.0111,1736185380000,2283,
151.075,151.15,151.06,151.095,213850,151.1086,1736185440000,2198,
151.09,151.17,150.96,151.1683,260980,151.0347,1736185500000,3094,
151.16,151.24,151.1,151.23,238484,151.1736,1736185560000,2649,
151.23,151.39,151.2218,151.36,250839,151.3049,1736185620000,2560,
151.36,151.38,151.3,151.32,199391,151.3375,1736185680000,2282,
151.33,151.42,151.31,151.4,227056,151.3647,1736185740000,2714,
151.4,151.4388,151.31,151.37,243333,151.3752,1736185800000,2595,
151.37,151.38,151.22,151.3,244602,151.3014,1736185860000,2560,
151.3076,151.34,151.19,151.29,177705,151.2718,1736185920000,2287,
151.2901,151.41,151.26,151.35,313610,151.3379,1736185980000,2541,
151.3499,151.56,151.3438,151.51,440447,151.4758,1736186040000,3634,
151.5,151.5252,151.35,151.39,243663,151.4393,1736186100000,2918,
151.388,151.4582,151.31,151.41,167920,151.3929,1736186160000,2009,
151.41,151.525,151.4001,151.49,223903,151.4804,1736186220000,2111,
151.49,151.55,151.48,151.4814,262481,151.5231,1736186280000,2353,
151.4921,151.52,151.44,151.465,181600,151.4748,1736186340000,2141,
151.465,151.47,151.28,151.325,277531,151.3742,1736186400000,2516,
151.32,151.34,151.01,151.046,540013,151.1573,1736186460000,3930,
151.05,151.2659,150.92,151.1716,420030,151.0835,1736186520000,4099,
151.18,151.28,151.14,151.1992,264062,151.1994,1736186580000,2292,
151.19,151.284,151.12,151.1619,204934,151.1975,1736186640000,2302,
151.16,151.3499,151.12,151.3001,349955,151.2228,1736186700000,3196,
151.309,151.76,151.29,151.755,967524,151.5858,1736186760000,7383,
151.755,151.85,151.46,151.8192,760882,151.759,1736186820000,5904,
151.8182,151.82,151.58,151.6,447634,151.6799,1736186880000,4391,
151.599,151.72,151.57,151.67,319079,151.6578,1736186940000,3194,
151.66,151.67,151.55,151.66,250657,151.6232,1736187000000,2786,
151.655,151.67,151.51,151.6101,307638,151.6013,1736187060000,3133,
151.61,151.65,151.26,151.295,549392,151.3836,1736187120000,5073,
151.2912,151.37,151.25,151.3401,261309,151.2986,1736187180000,2479,
151.35,151.4,151.27,151.34,217030,151.3494,1736187240000,2228,
151.3201,151.36,151.2,151.31,243460,151.2678,1736187300000,2571,
151.31,151.39,150.86,150.86,623652,151.0967,1736187360000,5011,
150.86,151.15,150.81,151.135,582714,150.9448,1736187420000,5263,
151.135,151.295,151.135,151.275,311792,151.243,1736187480000,2571,
151.285,151.35,151.215,151.3363,246599,151.2828,1736187540000,2180,
151.335,151.5,151.31,151.445,387171,151.4114,1736187600000,3031,
151.45,151.5399,151.33,151.5,282122,151.4517,1736187660000,2536,
151.5,151.765,151.5,151.7125,382927,151.6655,1736187720000,2985,
151.7,151.77,151.685,151.71,330094,151.7277,1736187780000,2503,
151.7099,151.7099,151.56,151.62,237074,151.6219,1736187840000,2391,
151.61,151.69,151.6,151.67,187411,151.6567,1736187900000,2064,
151.669,151.7277,151.61,151.66,231670,151.6801,1736187960000,2198,
151.6523,151.72,151.64,151.684,191648,151.6811,1736188020000,2112,
151.6822,151.7,151.55,151.59,179911,151.6368,1736188080000,2059,
151.5975,151.6799,151.55,151.6799,130637,151.6288,1736188140000,1647,
151.6688,151.705,151.5898,151.61,309287,151.5962,1736188200000,2498,
151.61,151.84,151.6,151.745,490758,151.7535,1736188260000,3743,
151.75,151.78,151.61,151.71,279355,151.6895,1736188320000,3002,
151.71,151.75,151.6,151.65,281318,151.669,1736188380000,2607,
151.65,151.65,151.525,151.555,187132,151.5735,1736188440000,1929,
151.555,151.56,151.47,151.555,217207,151.5186,1736188500000,2456,
151.555,151.63,151.5,151.5501,217038,151.5687,1736188560000,2174,
151.5401,151.56,151.42,151.47,198771,151.4891,1736188620000,2292,
151.4627,151.5042,151.39,151.495,294082,151.4462,1736188680000,2457,
151.495,151.6,151.43,151.5999,203027,151.5166,1736188740000,1903,
151.588,151.689,151.57,151.675,220200,151.6382,1736188800000,2299,
151.67,151.68,151.43,151.45,221826,151.5373,1736188860000,2239,
151.44,151.45,151.28,151.4,425470,151.3524,1736188920000,3640,
151.395,151.465,151.39,151.43,185612,151.4317,1736188980000,1832,
151.42,151.51,151.3,151.33,206937,151.4215,1736189040000,2299,
151.33,151.395,150.9327,151.04,769576,151.1099,1736189100000,5270,
151.04,151.2,150.95,151.185,425885,151.0554,1736189160000,3700,
151.19,151.21,150.95,151.0688,339597,151.0664,1736189220000,2920,
151.065,151.23,151.06,151.125,247041,151.1594,1736189280000,2296,
151.12,151.13,150.88,150.895,423651,150.9957,1736189340000,3241,
150.89,151.01,150.85,150.91,306745,150.9256,1736189400000,2828,
150.905,151.17,150.86,151.08,378248,151.0363,1736189460000,2789,
151.081,151.09,150.95,151.0351,345083,151.0012,1736189520000,3093,
151.045,151.2,151.0416,151.08,299446,151.1381,1736189580000,2585,
151.08,151.14,151.05,151.09,209004,151.1003,1736189640000,1745,
151.0895,151.169,150.96,151,373571,151.0419,1736189700000,2844,
151.01,151.12,151,151.06,189150,151.0594,1736189760000,1801,
151.07,151.09,150.935,150.935,251719,150.9814,1736189820000,2231,
150.93,150.93,150.74,150.7478,588721,150.8167,1736189880000,4211,
150.7499,150.78,150.4501,150.52,739827,150.6007,1736189940000,6043,
150.52,150.63,150.37,150.45,595522,150.4952,1736190000000,4784,
150.44,150.53,150.36,150.375,525207,150.4361,1736190060000,3695,
150.375,150.64,150.375,150.485,626271,150.5165,1736190120000,4365,
150.48,150.55,150.46,150.485,287129,150.5018,1736190180000,2689,
150.488,150.5582,150.4,150.5,466957,150.4812,1736190240000,3408,
150.5,150.83,150.5,150.79,732294,150.7312,1736190300000,3948,
150.8,150.8,150.45,150.515,413064,150.5742,1736190360000,3547,
150.5,150.6328,150.5,150.5768,258312,150.5773,1736190420000,2393,
150.5781,150.66,150.4701,150.485,294424,150.5523,1736190480000,2541,
150.485,150.5,150.1,150.1004,677253,150.3069,1736190540000,5939,
150.11,150.1286,149.66,149.81,1491820.0,149.9317,1736190600000,12700,
149.799,149.91,149.72,149.8388,509308,149.8238,1736190660000,4025,
149.83,150.08,149.807235,150.06,498496,149.97,1736190720000,3778,
150.065,150.065,149.88,149.955,407798,149.9638,1736190780000,2710,
149.95,150.11,149.8719,150.0628,382070,150.0015,1736190840000,3263,
150.0601,150.07,149.75,149.81,432837,149.8735,1736190900000,3474,
149.81,149.98,149.75,149.865,325137,149.8777,1736190960000,2579,
149.87,149.935,149.67,149.683,432569,149.7717,1736191020000,3679,
149.695,149.8999,149.694,149.88,281920,149.8286,1736191080000,2898,
149.885,149.9,149.73,149.75,206118,149.8103,1736191140000,2306,
149.74,149.9,149.74,149.805,264354,149.8412,1736191200000,2292,
149.815,149.94,149.815,149.895,253755,149.878,1736191260000,2322,
149.89,150.22,149.89,150.14,558221,150.087,1736191320000,5186,
150.15,150.315,150.141,150.25,530074,150.2334,1736191380000,4320,
150.25,150.49,150.24,150.4,427380,150.391,1736191440000,4003,
150.4,150.41,150.201,150.36,289739,150.3111,1736191500000,2833,
150.3522,150.45,150.26,150.27,272841,150.3425,1736191560000,2461,
150.2701,150.48,150.26,150.38,402318,150.3992,1736191620000,2789,
150.39,150.4099,150.32,150.395,231678,150.3753,1736191680000,1980,
150.395,150.395,150.25,150.295,213533,150.3239,1736191740000,2462,
150.3,150.31,150.12,150.249,303756,150.2195,1736191800000,2978,
150.25,150.26,150.16,150.17,179712,150.2,1736191860000,2123,
150.16,150.25,150.1,150.11,269411,150.1664,1736191920000,2483,
150.1,150.1989,150.07,150.12,192200,150.1391,1736191980000,1941,
150.13,150.3,150.1,150.2901,229601,150.2021,1736192040000,2004,
150.295,150.36,150.18,150.1801,257256,150.2693,1736192100000,2224,
150.18,150.32,150.09,150.309,335344,150.2064,1736192160000,3272,
150.3099,150.37,150.2109,150.2575,187532,150.2918,1736192220000,1933,
150.2567,150.2605,150.16,150.23,147976,150.2116,1736192280000,1499,
150.234,150.25,150.15,150.2299,175116,150.1968,1736192340000,2025,
150.22,150.35,150.21,150.29,217438,150.3009,1736192400000,1960,
150.28,150.4,150.2438,150.33,271261,150.3463,1736192460000,2309,
150.33,150.43,150.29,150.33,224819,150.3661,1736192520000,2191,
150.33,150.36,150.21,150.3,201907,150.2808,1736192580000,2129,
150.31,150.49,150.31,150.455,299131,150.4175,1736192640000,2348,
150.455,150.5904,150.38,150.4088,473538,150.509,1736192700000,3971,
150.4091,150.43,150.36,150.42,179486,150.3938,1736192760000,2147,
150.4139,150.52,150.395,150.4416,206776,150.4532,1736192820000,2013,
150.44,150.56,150.39,150.535,252844,150.4648,1736192880000,1916,
150.53,150.62,150.475,150.5,293825,150.5574,1736192940000,2390,
150.505,150.549,150.4,150.42,187107,150.4783,1736193000000,2217,
150.415,150.4964,150.36,150.4001,204137,150.4056,1736193060000,2379,
150.41,150.47,150.2601,150.355,261809,150.3501,1736193120000,2590,
150.3588,150.46,150.32,150.41,169851,150.4104,1736193180000,1853,
150.41,150.435,150.35,150.3799,196988,150.3858,1736193240000,1534,
150.375,150.455,150.33,150.4299,219239,150.3877,1736193300000,1967,
150.43,150.45,150.35,150.36,155228,150.395,1736193360000,1822,
150.3612,150.365,149.92,149.96,653293,150.096,1736193420000,5745,
149.9691,150.03,149.87,149.9,298039,149.9435,1736193480000,2690,
149.905,150.03,149.72,149.75,358225,149.873,1736193540000,3401,
149.74,149.765,149.5,149.565,674955,149.5719,1736193600000,5866,
149.57,149.73,149.37,149.4195,590743,149.5411,1736193660000,5220,
149.4191,149.7,149.375,149.66,488901,149.4772,1736193720000,3650,
149.66,149.9387,149.6,149.928,490309,149.7703,1736193780000,3768,
149.925,150.0376,149.86,149.93,445942,149.9471,1736193840000,3645,
149.94,150.035,149.8838,149.941,253773,149.9612,1736193900000,2433,
149.945,150.22,149.945,150.1501,485468,150.1335,1736193960000,3776,
150.16,150.35,150.11,150.23,419307,150.2358,1736194020000,3581,
150.24,150.24,150.035,150.104,285252,150.1242,1736194080000,2712,
150.12,150.2381,150.105,150.13,236404,150.1639,1736194140000,2229,
150.1409,150.15,150,150.1078,319921,150.0583,1736194200000,2916,
150.1098,150.23,150.098,150.19,260630,150.1661,1736194260000,2367,
150.19,150.2197,150.03,150.1945,294835,150.1331,1736194320000,2300,
150.2,150.42,150.19,150.39,552218,150.3355,1736194380000,3994,
150.409,150.425,150.21,150.24,242022,150.2888,1736194440000,2343,
150.24,150.25,150.08,150.1185,276398,150.1607,1736194500000,2397,
150.115,150.18,150.06,150.06,331247,150.1204,1736194560000,2811,
150.06,150.18,149.965,150.16,361610,150.0829,1736194620000,2814,
150.1539,150.2399,150.09,150.11,281407,150.1654,1736194680000,2589,
150.12,150.23,150.06,150.1705,411085,150.1812,1736194740000,2514,
150.175,150.22,150.1,150.16,221216,150.1748,1736194800000,2452,
150.15,150.36,150.15,150.34,350514,150.3002,1736194860000,3204,
150.34,150.44,150.29,150.3892,327890,150.3802,1736194920000,2869,
150.385,150.42,150.3,150.35,312913,150.3511,1736194980000,3070,
150.355,150.55,150.3415,150.5,501900,150.4677,1736195040000,3400,
150.49,150.499,150.37,150.45,268706,150.419,1736195100000,2621,
150.44,150.45,150.32,150.392,289948,150.3957,1736195160000,2693,
150.3999,150.5,150.36,150.42,390757,150.4279,1736195220000,2659,
150.415,150.53,150.36,150.5025,368852,150.457,1736195280000,3203,
150.49,150.54,150.45,150.525,301219,150.5065,1736195340000,2592,
150.52,150.83,150.5,150.805,713969,150.644,1736195400000,5789,
150.806,150.825,150.47,150.499,592852,150.5957,1736195460000,5122,
150.49,150.52,150.46,150.4822,304102,150.4911,1736195520000,2647,
150.4825,150.52,150.44,150.455,373356,150.4879,1736195580000,2961,
150.46,150.46,150.3105,150.4095,393502,150.3976,1736195640000,3489,
150.4,150.48,150.34,150.4,442054,150.4316,1736195700000,2909,
150.39,150.42,150.31,150.415,289079,150.3555,1736195760000,2677,
150.415,150.4399,150.25,150.26,407476,150.3482,1736195820000,3850,
150.26,150.29,150.04,150.05,485440,150.1617,1736195880000,3988,
150.06,150.18,149.92,149.96,474988,150.0371,1736195940000,4383,
149.96,150.16,149.94,150.14,390436,150.0551,1736196000000,4160,
150.1468,150.29,150.125,150.18,340614,150.2137,1736196060000,3108,
150.175,150.175,149.89,149.98,489453,150.0327,1736196120000,4003,
149.98,150.04,149.89,149.93,395613,149.9357,1736196180000,3283,
149.925,149.9484,149.74,149.78,498629,149.8276,1736196240000,4391,
149.79,149.8399,149.57,149.7299,597761,149.692,1736196300000,4690,
149.72,149.74,149.46,149.4828,596803,149.5988,1736196360000,4748,
149.475,149.485,148.76,148.9457,1891775.0,149.0663,1736196420000,16994,
148.94,149.06,148.9,148.915,829712,148.9851,1736196480000,7064,
148.9112,148.9188,148.28,148.3103,1297266.0,148.5752,1736196540000,12076,
148.31,149.2888,148.255,149.2888,1521902.0,149.0274,1736196600000,14608,
149.2888,149.45,149.2501,149.43,902579,149.3619,1736196660000,7788,
149.425,149.61,149.31,149.51,877041,149.4797,1736196720000,7365,
149.52,149.59,149.32,149.525,682713,149.4297,1736196780000,6471,
149.53,149.7,149.47,149.63,2438902.0,149.9887,1736196840000,8484,
149.62,149.64,149.21,149.29,1054475.0,149.3298,1736196900000,9711,
149.29,149.42,149.15,149.35,929633,149.2975,1736196960000,8336,
149.355,149.37,148.9,149.055,1131090.0,149.0528,1736197020000,9496,
149.06,149.22,148.93,149.1668,1146520.0,149.0884,1736197080000,9421,
149.16,149.56,149.1305,149.5101,2580806.0,149.3447,1736197140000,23139,
149.43,149.57,149.2565,149.32,2580613.0,149.4288,1736197200000,645,
149.35,149.46,149.32,149.43,52720,149.395,1736197260000,516,
149.43,149.45,149.3,149.3101,57107,149.4056,1736197320000,420,
149.35,149.55,149.33,149.5,276085,149.4325,1736197380000,353,
149.5,149.55,149.43,149.46,65005,149.4532,1736197440000,376,
149.48,149.5,149.43,149.44,29282,149.4573,1736197500000,336,
149.44,149.54,149.42,149.4699,94628,149.4449,1736197560000,297,
149.4699,149.5,149.43,149.45,37735,149.4509,1736197620000,256,
149.44,149.46,149.4,149.46,27579,149.4365,1736197680000,270,
149.459,149.5,149.43,149.5,17151,149.468,1736197740000,214,
149.48,149.49,149.43,149.44,30996,149.4515,1736197800000,296,
149.49,149.58,149.49,149.5799,33968,149.5226,1736197860000,301,
149.5799,149.63,149.555,149.61,39304,149.5834,1736197920000,288,
149.61,149.65,149.6,149.65,31086,149.6295,1736197980000,260,
149.659,149.74,149.64,149.72,40321,149.6771,1736198040000,343,
149.74,149.79,149.7177,149.75,49704,149.7472,1736198100000,368,
149.75,149.8,149.7,149.8,58371,149.7575,1736198160000,388,
149.81,149.85,149.8,149.8401,25139,149.8335,1736198220000,266,
149.85,149.88,149.43,149.8301,30152,149.8311,1736198280000,221,
149.8201,149.87,149.8,149.86,36246,149.8289,1736198340000,330,
149.8603,149.88,149.73,149.75,35778,149.8194,1736198400000,313,
149.77,149.79,149.73,149.7698,11104,149.7622,1736198460000,157,
149.76,149.79,149.75,149.7899,45427,149.5076,1736198520000,190,
149.79,149.82,149.75,149.7697,20061,149.792,1736198580000,197,
